3875.002;1.2056222;-4000.0
3873.4592;1.2096632;-4000.0
3871.909;1.2138641;-4000.0
3870.35;1.2182064;-4000.0
3868.7876;1.2226704;-4000.0
3867.2136;1.2272341;-4000.0
3865.638;1.231873;-4000.0
3864.051;1.2365608;-4000.0
3862.4636;1.2412688;-4000.0
3860.8645;1.2459812;-4000.0
3859.2654;1.2507073;-4000.0
3857.6565;1.2554219;-4000.0
3856.0452;1.2600367;-4000.0
3854.4307;1.2649126;-4000.0
3852.8071;1.2721446;-4000.0
3851.1836;1.2823385;-4000.0
3849.5557;1.2957524;-4000.0
3847.92;1.3124797;-4000.0
3846.2842;1.3324714;-4000.0
3844.6443;1.3555644;-4000.0
3842.9963;1.381488;-4000.0
3841.3484;1.4098958;-4000.0
3839.695;1.4403841;-4000.0
3838.035;1.4725249;-4000.0
3836.3748;1.5058802;-4000.0
3834.7053;1.5400264;-4000.0
3833.033;1.5745751;-4000.0
3831.3577;1.6091936;-4000.0
3829.673;1.6436076;-4000.0
3827.9885;1.6776223;-4000.0
3826.2937;1.711125;-4000.0
3824.597;1.7440847;-4000.0
3822.8943;1.7765536;-4000.0
3821.1853;1.8086654;-4000.0
3819.475;1.8406198;-4000.0
3817.754;1.8726772;-4000.0
3816.0327;1.9051498;-4000.0
3814.3037;1.938382;-4000.0
3812.5703;1.9727379;-4000.0
3810.8362;2.0085938;-4000.0
3809.0906;2.046315;-4000.0
3807.345;2.08624;-4000.0
3805.5955;2.1286867;-4000.0
3803.8376;2.1739347;-4000.0
3802.0798;2.2222211;-4000.0
3800.3174;2.273719;-4000.0
3798.5474;2.3285604;-4000.0
3796.7773;2.3868253;-4000.0
3795.0037;2.4485464;-4000.0
3793.2214;2.5137126;-4000.0
3791.4392;2.5822756;-4000.0
3789.6548;2.654156;-4000.0
3787.8604;2.7292523;-4000.0
3786.066;2.8074477;-4000.0
3784.2708;2.888606;-4000.0
3782.464;2.9726164;-4000.0
3780.6575;3.059362;-4000.0
3778.8508;3.1487405;-4000.0
3777.0322;3.2406664;-4000.0
3775.2134;3.3350763;-4000.0
3773.3945;3.43193;-4000.0
3771.5642;3.531212;-4000.0
3769.7332;3.6329288;-4000.0
3767.902;3.7371109;-4000.0
3766.0605;3.8438075;-4000.0
3764.2173;3.9530845;-4000.0
3762.374;4.0650196;-4000.0
3760.5222;4.1796966;-4000.0
3758.6667;4.2972074;-4000.0
3756.8113;4.417637;-4000.0
3754.9507;4.541073;-4000.0
3753.083;4.66759;-4000.0
3751.2153;4.7972527;-4000.0
3749.3474;4.930116;-4000.0
3747.4675;5.066218;-4000.0
3745.5876;5.2055836;-4000.0
3743.7078;5.348222;-4000.0
3741.8215;5.49413;-4000.0
3739.9294;5.643291;-4000.0
3738.0374;5.7956805;-4000.0
3736.1453;5.951264;-4000.0
3734.2417;6.1100035;-4000.0
3732.3374;6.2718563;-4000.0
3730.433;6.43678;-4000.0
3728.525;6.6047287;-4000.0
3726.6084;6.775668;-4000.0
3724.692;6.949559;-4000.0
3722.7754;7.126375;-4000.0
3720.8503;7.3060927;-4000.0
3718.9216;7.488697;-4000.0
3716.993;7.6741776;-4000.0
3715.0642;7.862531;-4000.0
3713.1233;8.053766;-4000.0
3711.1824;8.247901;-4000.0
3709.2415;8.444926;-4000.0
3707.2976;8.644855;-4000.0
3705.3445;8.847697;-4000.0
3703.3914;9.053466;-4000.0
3701.4382;9.262173;-4000.0
3699.4805;9.473822;-4000.0
3697.5151;9.68842;-4000.0
3695.5498;9.905968;-4000.0
3693.5845;10.126459;-4000.0
3691.6138;10.34989;-4000.0
3689.6362;10.576247;-4000.0
3687.6587;10.805519;-4000.0
3685.6812;11.037687;-4000.0
3683.6987;11.272733;-4000.0
3681.709;11.510633;-4000.0
3679.7192;11.751371;-4000.0
3677.7295;11.994921;-4000.0
3675.7358;12.241263;-4000.0
3673.734;12.4903755;-4000.0
3671.732;12.742242;-4000.0
3669.73;12.996842;-4000.0
3667.726;13.254162;-4000.0
3665.712;13.514188;-4000.0
3663.6978;13.776906;-4000.0
3661.6836;14.042309;-4000.0
3659.6694;14.310388;-4000.0
3657.6436;14.581133;-4000.0
3655.6172;14.854538;-4000.0
3653.5908;15.130594;-4000.0
3651.5645;15.4093;-4000.0
3649.53;15.690644;-4000.0
3647.4915;15.974619;-4000.0
3645.453;16.261177;-4000.0
3643.4143;16.550344;-4000.0
3641.372;16.842117;-4000.0
3639.3213;17.136478;-4000.0
3637.2705;17.433424;-4000.0
3635.2197;17.732939;-4000.0
3633.169;18.035004;-4000.0
3631.108;18.339613;-4000.0
3629.045;18.646748;-4000.0
3626.982;18.956396;-4000.0
3624.919;19.26854;-4000.0
3622.852;19.583166;-4000.0
3620.7769;19.900263;-4000.0
3618.7017;20.219816;-4000.0
3616.6265;20.541813;-4000.0
3614.5513;20.866241;-4000.0
3612.467;21.19309;-4000.0
3610.3796;21.522346;-4000.0
3608.2922;21.853987;-4000.0
3606.2048;22.188011;-4000.0
3604.1162;22.52442;-4000.0
3602.0166;22.863213;-4000.0
3599.917;23.204346;-4000.0
3597.8174;23.547836;-4000.0
3595.7178;23.893663;-4000.0
3593.6138;24.241821;-4000.0
3591.502;24.592295;-4000.0
3589.3901;24.94508;-4000.0
3587.2783;25.300158;-4000.0
3585.1665;25.657524;-4000.0
3583.0479;26.017166;-4000.0
3580.9238;26.379074;-4000.0
3578.7998;26.743237;-4000.0
3576.6758;27.109644;-4000.0
3574.5518;27.47828;-4000.0
3572.4194;27.849138;-4000.0
3570.2832;28.222206;-4000.0
3568.147;28.597477;-4000.0
3566.0107;28.974937;-4000.0
3563.8745;29.35458;-4000.0
3561.7292;29.736391;-4000.0
3559.5808;30.12036;-4000.0
3557.4324;30.50648;-4000.0
3555.284;30.89474;-4000.0
3553.1355;31.285131;-4000.0
3550.9783;31.677647;-4000.0
3548.8176;32.072277;-4000.0
3546.657;32.469013;-4000.0
3544.4963;32.867847;-4000.0
3542.3357;33.268764;-4000.0
3540.1672;33.67176;-4000.0
3537.9944;34.076824;-4000.0
3535.8215;34.483948;-4000.0
3533.6487;34.893127;-4000.0
3531.4758;35.30435;-4000.0
3529.2974;35.717606;-4000.0
3527.1123;36.13288;-4000.0
3524.9272;36.550182;-4000.0
3522.7422;36.969486;-4000.0
3520.5571;37.390793;-4000.0
3518.3691;37.814087;-4000.0
3516.1719;38.23937;-4000.0
3513.9746;38.66662;-4000.0
3511.7773;39.095837;-4000.0
3509.58;39.527016;-4000.0
3507.3828;39.960144;-4000.0
3505.1743;40.395214;-4000.0
3502.9648;40.832207;-4000.0
3500.7554;41.27114;-4000.0
3498.546;41.711987;-4000.0
3496.3364;42.15474;-4000.0
3494.1204;42.5994;-4000.0
3491.8987;43.045967;-4000.0
3489.677;43.494404;-4000.0
3487.4553;43.944733;-4000.0
3485.2336;44.396935;-4000.0
3483.011;44.851;-4000.0
3480.777;45.30693;-4000.0
3478.5432;45.76471;-4000.0
3476.3093;46.224335;-4000.0
3474.0754;46.6858;-4000.0
3471.8416;47.14909;-4000.0
3469.6008;47.61421;-4000.0
3467.3547;48.081146;-4000.0
3465.1086;48.549885;-4000.0
3462.8625;49.02043;-4000.0
3460.6165;49.492775;-4000.0
3458.3704;49.966904;-4000.0
3456.1125;50.44282;-4000.0
3453.8542;50.920513;-4000.0
3451.596;51.399975;-4000.0
3449.3376;51.8812;-4000.0
3447.0793;52.36418;-4000.0
3444.8176;52.84891;-4000.0
3442.547;53.33539;-4000.0
3440.2766;53.8236;-4000.0
3438.006;54.313545;-4000.0
3435.7356;54.805218;-4000.0
3433.465;55.29861;-4000.0
3431.1882;55.793716;-4000.0
3428.9055;56.290535;-4000.0
3426.6228;56.78905;-4000.0
3424.34;57.289265;-4000.0
3422.0574;57.79117;-4000.0
3419.7747;58.294754;-4000.0
3417.4834;58.800014;-4000.0
3415.1885;59.306953;-4000.0
3412.8936;59.815556;-4000.0
3410.5986;60.32582;-4000.0
3408.3037;60.83774;-4000.0
3406.0088;61.351315;-4000.0
3403.704;61.86653;-4000.0
3401.397;62.383385;-4000.0
3399.0898;62.901875;-4000.0
3396.7827;63.42199;-4000.0
3394.4756;63.943726;-4000.0
3392.1685;64.46708;-4000.0
3389.8513;64.99204;-4000.0
3387.532;65.51861;-4000.0
3385.2126;66.04679;-4000.0
3382.8933;66.57656;-4000.0
3380.574;67.10792;-4000.0
3378.2546;67.64086;-4000.0
3375.9258;68.17539;-4000.0
3373.5942;68.711494;-4000.0
3371.2627;69.24917;-4000.0
3368.9312;69.788414;-4000.0
3366.5996;70.329216;-4000.0
3364.268;70.87158;-4000.0
3361.9287;71.41549;-4000.0
3359.585;71.960945;-4000.0
3357.2412;72.50794;-4000.0
3354.8975;73.05648;-4000.0
3352.5537;73.606544;-4000.0
3350.21;74.158134;-4000.0
3347.8608;74.71125;-4000.0
3345.505;75.265884;-4000.0
3343.149;75.82204;-4000.0
3340.793;76.37969;-4000.0
3338.437;76.93886;-4000.0
3336.081;77.49952;-4000.0
3333.7231;78.061676;-4000.0
3331.355;78.62532;-4000.0
3328.9868;79.19047;-4000.0
3326.6187;79.75709;-4000.0
3324.2505;80.325195;-4000.0
3321.8823;80.894775;-4000.0
3319.5142;81.46582;-4000.0
3317.1362;82.03833;-4000.0
3314.7559;82.6123;-4000.0
3312.3755;83.18772;-4000.0
3309.995;83.76461;-4000.0
3307.6147;84.34293;-4000.0
3305.2344;84.92271;-4000.0
3302.8496;85.503914;-4000.0
3300.457;86.08657;-4000.0
3298.0645;86.670654;-4000.0
3295.6719;87.25616;-4000.0
3293.2793;87.84309;-4000.0
3290.8867;88.43145;-4000.0
3288.4941;89.02122;-4000.0
3286.091;89.61239;-4000.0
3283.6863;90.20499;-4000.0
3281.2815;90.79899;-4000.0
3278.8767;91.39439;-4000.0
3276.472;91.99119;-4000.0
3274.0671;92.589386;-4000.0
3271.6592;93.18896;-4000.0
3269.2422;93.78993;-4000.0
3266.8252;94.39228;-4000.0
3264.4082;94.996;-4000.0
3261.9912;95.601105;-4000.0
3259.5742;96.20758;-4000.0
3257.1572;96.81543;-4000.0
3254.7332;97.42464;-4000.0
3252.304;98.0352;-4000.0
3249.8748;98.64714;-4000.0
3247.4456;99.2604;-4000.0
3245.0164;99.87504;-4000.0
3242.5872;100.491;-4000.0
3240.158;101.10833;-4000.0
3237.7185;101.726974;-4000.0
3235.277;102.34698;-4000.0
3232.8357;102.968285;-4000.0
3230.3943;103.59095;-4000.0
3227.953;104.21492;-4000.0
3225.5115;104.84023;-4000.0
3223.07;105.46685;-4000.0
3220.6165;106.094795;-4000.0
3218.1628;106.724045;-4000.0
3215.7092;107.3546;-4000.0
3213.2556;107.98647;-4000.0
3210.802;108.61963;-4000.0
3208.3484;109.25411;-4000.0
3205.8936;109.88987;-4000.0
3203.4277;110.52693;-4000.0
3200.962;111.16528;-4000.0
3198.496;111.80491;-4000.0
3196.0303;112.44584;-4000.0
3193.5645;113.08804;-4000.0
3191.0986;113.73151;-4000.0
3188.6313;114.37627;-4000.0
3186.1533;115.022285;-4000.0
3183.6753;115.66956;-4000.0
3181.1973;116.31814;-4000.0
3178.7192;116.967964;-4000.0
3176.2412;117.61903;-4000.0
3173.7632;118.27138;-4000.0
3171.2847;118.92498;-4000.0
3168.7944;119.57982;-4000.0
3166.3042;120.23591;-4000.0
3163.814;120.89727;-4000.0
3161.3237;121.56595;-4000.0
3158.8335;122.23777;-4000.0
3156.3433;122.907455;-4000.0
3153.8484;123.569275;-4000.0
3151.346;124.216064;-4000.0
3148.8318;124.84013;-4000.0
3146.3066;125.43655;-4000.0
3143.77;126.00369;-4000.0
3141.224;126.54138;-4000.0
3138.6729;127.04924;-4000.0
3136.1216;127.52685;-4000.0
3133.5613;127.97423;-4000.0
3130.9973;128.39194;-4000.0
3128.4216;128.77998;-4000.0
3125.846;129.13885;-4000.0
3123.2703;129.46918;-4000.0
3120.687;129.77184;-4000.0
3118.099;130.04762;-4000.0
3115.5112;130.29738;-4000.0
3112.9233;130.52191;-4000.0
3110.3328;130.72218;-4000.0
3107.7327;130.89912;-4000.0
3105.1326;131.0537;-4000.0
3102.5325;131.18683;-4000.0
3099.9324;131.29941;-4000.0
3097.3323;131.3924;-4000.0
3094.7322;131.46657;-4000.0
3092.132;131.52284;-4000.0
3089.532;131.56204;-4000.0
3086.932;131.58499;-4000.0
3084.3318;131.59251;-4000.0
3081.7317;131.5854;-4000.0
3079.1316;131.5644;-4000.0
3076.5315;131.53027;-4000.0
3073.9246;131.48383;-4000.0
3071.3123;131.42578;-4000.0
3068.7;131.35687;-4000.0
3066.0996;131.27777;-4000.0
3063.4995;131.1891;-4000.0
3060.8994;131.0914;-4000.0
3058.2993;130.98535;-4000.0
3055.6992;130.87149;-4000.0
3053.099;130.75041;-4000.0
3050.499;130.62263;-4000.0
3047.899;130.48865;-4000.0
3045.2988;130.34897;-4000.0
3042.6987;130.20404;-4000.0
3040.0986;130.05435;-4000.0
3037.4985;129.90033;-4000.0
3034.8984;129.74237;-4000.0
3032.2983;129.5809;-4000.0
3029.6982;129.41632;-4000.0
3027.0981;129.24895;-4000.0
3024.498;129.0792;-4000.0
3021.898;128.9074;-4000.0
3019.2979;128.73383;-4000.0
3016.6978;128.55876;-4000.0
3014.0977;128.38261;-4000.0
3011.4976;128.20557;-4000.0
3008.8975;128.0278;-4000.0
3006.2974;127.84971;-4000.0
3003.6973;127.67156;-4000.0
3001.0972;127.493416;-4000.0
2998.497;127.31559;-4000.0
2995.897;127.138275;-4000.0
2993.2969;126.9616;-4000.0
2990.6968;126.78578;-4000.0
2988.0967;126.61101;-4000.0
2985.4966;126.43738;-4000.0
2982.9006;126.26506;-4000.0
2980.3066;126.09415;-4000.0
2977.7065;125.924736;-4000.0
2975.1064;125.75694;-4000.0
2972.5063;125.590935;-4000.0
2969.9062;125.42689;-4000.0
2967.3066;125.26493;-4000.0
2964.7188;125.105064;-4000.0
2962.1199;124.94712;-4000.0
2959.5198;124.79133;-4000.0
2956.9197;124.63802;-4000.0
2954.3196;124.48725;-4000.0
2951.7195;124.33901;-4000.0
2949.1194;124.19336;-4000.0
2946.5193;124.050316;-4000.0
2943.9192;123.909904;-4000.0
2941.3193;123.772125;-4000.0
2938.7314;123.637;-4000.0
2936.133;123.50436;-4000.0
2933.533;123.37426;-4000.0
2930.9329;123.24698;-4000.0
2928.3328;123.12253;-4000.0
2925.7327;123.00089;-4000.0
2923.1326;122.88204;-4000.0
2920.5325;122.76594;-4000.0
2917.9324;122.65256;-4000.0
2915.3323;122.5419;-4000.0
2912.7322;122.433914;-4000.0
2910.132;122.3286;-4000.0
2907.532;122.22593;-4000.0
2904.932;122.125885;-4000.0
2902.3318;122.02843;-4000.0
2899.7317;121.93353;-4000.0
2897.1316;121.84121;-4000.0
2894.5315;121.75143;-4000.0
2891.9314;121.66415;-4000.0
2889.3313;121.57937;-4000.0
2886.7312;121.497055;-4000.0
2884.131;121.417206;-4000.0
2881.531;121.33977;-4000.0
2878.931;121.264755;-4000.0
2876.3308;121.19213;-4000.0
2873.7307;121.12185;-4000.0
2871.1306;121.0539;-4000.0
2868.5305;120.98827;-4000.0
2865.9304;120.92496;-4000.0
2863.3242;120.86392;-4000.0
2860.7195;120.80513;-4000.0
2858.1194;120.74854;-4000.0
2855.5193;120.69409;-4000.0
2852.919;120.64168;-4000.0
2850.3066;120.59132;-4000.0
2847.6978;120.54299;-4000.0
2845.0977;120.49664;-4000.0
2842.4897;120.4495;-4000.0
2839.8767;120.403915;-4000.0
2837.2522;120.36513;-4000.0
2834.6216;120.33203;-4000.0
2831.9849;120.30154;-4000.0
2829.3362;120.27214;-4000.0
2826.6873;120.2443;-4000.0
2824.036;120.21854;-4000.0
2821.3748;120.19486;-4000.0
2818.715;120.1729;-3999.9932
2816.0662;120.15221;-3999.981
2813.4065;120.132454;-3999.9688
2810.7454;120.11354;-3999.9565
2808.0842;120.09538;-3999.9443
2805.423;120.07788;-3999.9236
2802.77;120.060875;-3999.8992
2800.111;120.04414;-3999.8748
2797.45;120.02785;-3999.8462
2794.7888;120.011955;-3999.8096
2792.1277;119.99646;-3999.773
2789.4773;119.9813;-3999.728
2786.8193;119.96649;-3999.6792
2784.1582;119.95214;-3999.6257
2781.497;119.93827;-3999.5647
2778.8394;119.92502;-3999.4995
2776.1802;119.91228;-3999.4263
2773.519;119.90022;-3999.3472
2770.8643;119.8889;-3999.2617
2768.2053;119.87825;-3999.1672
2765.5442;119.86844;-3999.068
2762.883;119.85949;-3998.9583
2760.2275;119.8513;-3998.8423
2757.5686;119.843895;-3998.7202
2754.9075;119.83736;-3998.586
2752.2463;119.83166;-3998.4458
2749.5933;119.82676;-3998.2993
2746.9353;119.82257;-3998.141
2744.2742;119.81908;-3997.976
2741.6133;119.81627;-3997.805
2738.9644;119.81409;-3997.6218
2736.308;119.81234;-3997.4324
2733.647;119.811104;-3997.2366
2730.9912;119.81034;-3997.029
2728.3423;119.80991;-3996.8157
2725.6863;119.80975;-3996.5957
2723.0251;119.81003;-3996.3638
2720.37;119.81041;-3996.127
2717.7212;119.81117;-3995.8828
2715.0684;119.811935;-3995.629
2712.4133;119.8127;-3995.37
2709.7644;119.81347;-3995.1016
2707.1155;119.81424;-3994.8264
2704.4666;119.814896;-3994.5457
2701.8176;119.81528;-3994.2546
2699.172;119.81542;-3993.9602
2696.5354;119.8155;-3993.655
2693.8933;119.81555;-3993.344
2691.2444;119.81576;-3993.0266
2688.607;119.81584;-3992.699
2685.9631;119.81584;-3992.3665
2683.3142;119.81584;-3992.0247
2680.6733;119.81584;-3991.6758
2678.0366;119.81585;-3991.3218
2675.4;119.81623;-3990.9558
2672.7632;119.81661;-3990.586
2670.1265;119.81699;-3990.2075
2667.491;119.81726;-3989.8213
2664.8665;119.81731;-3989.4307
2662.2366;119.81774;-3989.028
2659.601;119.818504;-3988.6187
2656.9766;119.81927;-3988.2036
2654.347;119.82003;-3987.7773
2651.7126;119.82115;-3987.344
2649.0881;119.822495;-3986.9045
2646.4595;119.82405;-3986.454
2643.8274;119.8261;-3985.996
2641.203;119.82839;-3985.5322
2638.5784;119.83068;-3985.0574
2635.9539;119.83297;-3984.578
2633.3406;119.83526;-3984.0896
2630.7227;119.837814;-3983.5925
2628.1003;119.84059;-3983.0886
2625.488;119.84342;-3982.576
2622.8757;119.84609;-3982.055
2620.2634;119.849106;-3981.528
2617.6511;119.85216;-3980.991
2615.0393;119.85521;-3980.448
2612.4392;119.85796;-3979.8987
2609.8347;119.860634;-3979.3394
2607.2273;119.863495;-3978.7732
2604.6272;119.866295;-3978.1995
2602.027;119.868965;-3977.6174
2599.4302;119.871574;-3977.0315
2596.8423;119.87386;-3976.434
2594.2544;119.87601;-3975.8313
2591.6663;119.877914;-3975.221
2589.0784;119.87982;-3974.6016
2586.4905;119.88138;-3973.979
2583.9136;119.882866;-3973.3445
2581.333;119.88401;-3972.7046
2578.7498;119.885155;-3972.0576
2576.174;119.88617;-3971.4006
2573.5984;119.88693;-3970.7397
2571.0227;119.887695;-3970.0684
2568.456;119.88835;-3969.3923
2565.887;119.88873;-3968.7087
2563.3154;119.889114;-3968.013
2560.752;119.889496;-3967.3142
2558.1885;119.88988;-3966.6062
2555.625;119.88996;-3965.8882
2553.0615;119.8901;-3965.1672
2550.5034;119.89021;-3964.4348
2547.9521;119.89021;-3963.699
2545.401;119.89021;-3962.9543
2542.8496;119.89021;-3962.2
2540.2988;119.89021;-3961.4426
2537.7598;119.88989;-3960.6736
2535.219;119.8896;-3959.8987
2532.6777;119.8896;-3959.1174
2530.1387;119.8896;-3958.3247
2527.6008;119.8896;-3957.5293
2525.074;119.8893;-3956.7236
2522.5464;119.88862;-3955.9111
2520.0183;119.88824;-3955.093
2517.4915;119.88794;-3954.263
2514.9678;119.88784;-3953.43
2512.4531;119.88733;-3952.5876
2509.9385;119.886566;-3951.738
2507.4238;119.8858;-3950.8826
2504.9092;119.88504;-3950.0159
2502.4006;119.88428;-3949.1462
2499.8982;119.883514;-3948.2673
2497.3958;119.88243;-3947.38
2494.8933;119.88129;-3946.4888
2492.394;119.88014;-3945.586
2489.9038;119.879;-3944.6814
2487.4136;119.87785;-3943.7659
2484.9233;119.87671;-3942.8408
2482.433;119.8752;-3941.913
2479.9512;119.87367;-3940.974
2477.4731;119.87215;-3940.0317
2474.995;119.87022;-3939.0796
2472.517;119.86793;-3938.1204
2470.0466;119.86598;-3937.156
2467.5784;119.864075;-3936.182
2465.1104;119.86211;-3935.2012
2462.6445;119.85982;-3934.2124
2460.1833;119.85789;-3933.2183
2457.7297;119.85598;-3932.2173
2455.2761;119.85386;-3931.2078
2452.8225;119.85157;-3930.1921
2450.3699;119.84928;-3929.1667
2447.9285;119.84699;-3928.138
2445.487;119.8449;-3927.1003
2443.0457;119.84286;-3926.0505
2440.6042;119.84057;-3925.0
2438.173;119.83828;-3923.938
2435.744;119.83633;-3922.8708
2433.3147;119.83425;-3921.7966
